cigar	4.766929812442247
rebut	4.767963695772129
sissy	3.443172216080917
humph	2.95235212953492
awake	3.7485830998600043
blush	4.228226435209434
focal	4.442430197996216
evade	3.8033597031921325
naval	3.704577528255909
serve	4.490457780867463
heath	4.381366694711783
dwarf	4.000165468529739
model	4.955665250895951
karma	3.8920647545100278
stink	4.759789328429175
grade	5.080723412097673
quiet	4.296582086603725
bench	4.360755625166214
abate	4.371192717899008
feign	4.406872150947595
major	4.311344606859466
death	5.066909627738855
fresh	4.587357613283316
crust	4.870369120337746
stool	4.394243061909614
colon	4.03953941080664
abase	4.491425707598641
marry	4.121552923984285
react	5.465924577062051
batty	3.87097355133006
pride	5.00861861568102
floss	4.072052304848964
helix	4.222172289278752
croak	4.684335779854279
staff	3.959585512175378
paper	4.589855914474894
unfed	4.164181162178833
whelp	3.933162658371692
trawl	4.7224538783692465
outdo	3.6444526781643027
adobe	4.760645121557652
crazy	4.104224299473152
sower	5.3223572364529765
repay	4.944075784254105
digit	3.654101838256177
crate	5.5381834660793725
cluck	3.1903851931297837
spike	4.909431540001739
mimic	2.762431682166675
pound	4.424138204457221
maxim	3.3337498571012034
linen	4.548927420689636
unmet	4.644067154131313
flesh	4.45605819779496
booby	2.693621314819672
forth	4.455001679136469
first	4.866679665932569
stand	5.232685577418958
belly	3.8440648780058093
ivory	4.081716686853848
seedy	4.3171176376112035
print	4.860749658640415
yearn	5.214180608619962
drain	5.154847589323998
bribe	4.216237512929249
stout	4.23517043319614
panel	5.345010858306591
crass	4.761008513433819
flume	4.201708182745455
offal	3.472974420134136
agree	4.559983884729374
error	3.647039032371918
swirl	4.811947546914391
argue	4.925439714226
bleed	4.015810356973973
delta	5.272014945184233
flick	3.8115493047728286
totem	4.347401774637847
wooer	4.175839674788714
front	4.606025692042079
shrub	4.473960996660458
parry	4.131164218457357
biome	4.763744377558115
lapel	4.501550913966729
start	4.770663266350476
greet	4.338567264119777
goner	5.17251163096611
golem	4.818069046441522
lusty	4.603100339200201
loopy	3.6645492950763225
round	4.775305419764711
audit	4.720110432695759
lying	4.1589814710260615
gamma	2.932715368632982
labor	5.001474067165066
islet	5.339774813383568
civic	2.465859754194611
forge	4.673038170729319
corny	4.785178141503419
moult	4.629642744758357
basic	4.85400603584118
salad	4.6960358060148515
agate	4.342088024147082
spicy	4.513740555230419
spray	5.00720748600479
essay	4.1420225507927295
fjord	3.5829398660156437
spend	4.927108573402614
kebab	3.6892456149796615
guild	4.286886505259026
aback	3.3376275794171555
motor	4.102754427117824
alone	5.395286823335906
hatch	3.8464227985940598
hyper	4.43325332456121
thumb	3.6969570907967966
dowry	4.170227477451148
ought	3.97597112938159
belch	4.40225547771793
dutch	3.9827279753998313
pilot	4.850834039559929
tweed	3.786262672408549
comet	5.042763463438862
jaunt	4.214888529265793
enema	4.024801869564843
steed	4.570087856325422
abyss	3.912571493337712
growl	4.12416822566293
fling	3.9784192267419676
dozen	4.428209701990352
boozy	2.8167809936791848
erode	4.391633399499255
world	4.520225316247612
gouge	3.899107997436384
click	3.486453154172713
briar	4.223641460106092
great	5.111294482283527
altar	4.448460654768063
pulpy	3.3117785999117832
blurt	4.462279442752136
coast	5.354434397488079
duchy	3.6787308608658145
groin	4.743562999569849
fixer	4.162811986739825
group	4.213290002796171
rogue	4.854023354006116
badly	4.451247959109577
smart	5.347057235693373
pithy	4.1279783011625915
gaudy	4.214596335507149
chill	3.657920304766669
heron	5.098701435858176
vodka	3.9247561559242974
finer	4.947551356198862
surer	4.835195838855127
radio	5.1227380978077095
rouge	4.8878502607179595
perch	4.647332316300898
retch	4.805221810195134
wrote	4.9408893695250455
clock	3.483435062465875
tilde	5.186659800792155
store	5.650191952486741
prove	4.566916370502459
bring	4.308960611447134
solve	5.148299576783791
cheat	4.836805903503599
grime	4.81078675428069
exult	4.003836065427709
usher	4.7544349696279955
epoch	4.2489363686460315
triad	5.2022064878662535
break	4.668067905434944
rhino	4.745075183096793
viral	4.673647256075867
conic	4.009257617689439
masse	4.739866254895704
sonic	5.16977246103545
vital	4.513633400740753
trace	5.493876444670863
using	4.250987795271986
peach	4.7423301886242335
champ	4.075981070063695
baton	4.887200148402872
brake	4.891073651442508
pluck	3.7873523144027863
craze	4.705666667920624
gripe	4.807857989636455
weary	4.804778513394208
picky	3.802631932292733
acute	4.963873731715073
ferry	3.8214714468753126
aside	5.291318232303662
tapir	5.173554118069394
troll	4.293752929088102
unify	3.747919626272686
rebus	5.167824890934288
boost	4.102673201043832
truss	4.473329710704577
siege	4.561401331287832
tiger	5.146354144959831
banal	4.089437321271322
slump	4.444611154801389
crank	4.674796464929874
gorge	4.318461202748792
query	3.820618829428071
drink	4.474526743975774
favor	4.260807235880708
abbey	3.90183742529656
tangy	4.628960173696772
panic	4.763892889375933
solar	5.685622112619462
shire	5.456378606224718
proxy	3.7959297748308933
point	4.887176472123898
robot	3.993247532686746
prick	4.2329500175225885
wince	4.582920592454968
crimp	4.3559693022691235
knoll	3.5878226218529803
sugar	4.999450480499718
whack	3.651643087518147
mount	4.609766374143524
perky	4.4564340237655475
could	4.542690975622319
wrung	3.8176870039717175
light	4.29076550875674
those	5.193649300708169
moist	5.095894313602563
shard	5.14941993738464
pleat	5.081682072823252
aloft	4.62982317519477
skill	4.015530061828438
elder	4.301589433914543
frame	4.844339082450071
humor	4.320954263259739
pause	5.276765034862753
ulcer	4.87411592289401
ultra	4.838070344255884
robin	4.772474665038329
cynic	3.501994241231294
agora	4.028969546626742
aroma	4.217390134778309
caulk	4.439316660247381
shake	5.104276261969281
pupal	3.703450685692738
dodge	3.965047861063137
swill	3.93966924832809
tacit	4.333023091599804
other	4.909460292781181
thorn	4.7699547258884865
trove	4.845092339860001
bloke	4.541677592322925
vivid	2.473721861007461
spill	4.186924613286427
